text,label
Someone had fun today #pool #poolday #spring #vegas #toddler #relaxing #girlsday #daughter…,6
"looking back at the night, it was pretty great @ Presidio Park",3
"Always a great day seeing these lovely faces #villagebooks #vbbookies #bookclub @ Malibu,…",1
Dinner tonight with @user was !! #datenight #pokirrito #iceskimo #convoystreet…,15
Wait for it this week. Oh yes. We got action. . Let's go champ.…,19
The perfect bite. #foodporn #llblognotaconf #heat #yum #maincourse @ Beach House at Lovers Point,1
#coachella @ Coachella Valley Music & Arts Festival,1
I could get used to this @ Santa Monica Pier,11
@user pouring vodka drinks for everyone! What a babe!! and what a party last night!!!!…,1
• • @ Hard Rock South Lake Tahoe,1
Bbzzz @ MGM Grand Las Vegas,3
"""Kissed By The Sun""- created by Baby Jesus #Married10Years…",7
"Grilled salmon on arugula, potato, radish, pea & sunflower seed salad. I ️ Blue Apron.…",0
So happy to see my godson yesterdayand my friend @user ️ Happy birthday ke'arie…,0
Katelyn and Dan's #wedding ️#sandiego #needtoreapplylipstick #ilovedanstrauss #letsdance @ THE…,0
A blind man could have taken a better picture but we finally got the shot @ Foto Hut,18
"My granddaughter, Daisha . #granddaughter #grandbaby #7years #ilovethisgirl…",13
"The real fresno weather is here ️ ️ ️ ️ ️ ️ ️ ️ ️ @ Fresno, California",12
Fun day of skating. Front nosegrind. Thanks for the photo svrbtz #skateboarding @user,10
Celebrating Sammie Sunday in our Pasadena scoop shop! : simoneberes #GramYourSam #Coolhaus…,18
Bigger Picture... I'm happy x @user #photooftheday #Ootd #DailyStreetLooks #TheSkinnys…,18
@user @user Is that cannabis?,5
"Monkey Face rock ️ #hometown #beautiful #ChicoCA #monkeyfacerock #love @ Monkey Face, Upper…",0
"It never gets old, this ocean #beautifuldestinations #exploring #seetheworld #marin #visitmarin…",7
"Typical gloomy day in portland Oregon. My home ️ @ Portland, Oregon",0
My Doisneau moment #everydayeverywhere #millvalley #candid #candidmoment #streetphotography @user,19
Nine in the afternoon ️ @user @ Irvine Meadows Amphitheatre,0
"Made Chocolate Banana Muffins again today.. And yes, they were absolutely fucking delicious..…",16
Unforgettable memories of which I have no memory of @ Drais Las Vegas,2
Mi first time there... Quiero volverrrrrrrrr #Papas&Beer #Rosarito…,1
@user thank you so much Bethany we should go hiking sometime,3
Me and mayaherykah and pg.shaeee at Santa Monica Pier ️ @ Santa Monica Pier,0
Still not over @user set from Coachella. The production was unbelievable! …,16
That's my best friend that's my best friend ️ @ Dave & Buster's,0
I'm happier & better without you : @user (hit my sister up if…,18
"Ended a fun day at Monster Jam with a lil ride through the fields. : @user @ Salinas,…",10
"I couldn't recommend this place more (@ Norah in West Hollywood, CA)",1
Last Soundsational photo for tonight #disneyland #mickeyssoundsationalparade #tangled…,7
I'm addicted to ittt #aftersicecream#loveit#Irvine#Cali @ Afters Ice Cream,1
#express your #love @ Culina at Four Seasons Hotel Beverly Hills,7
"""That's some real life shit."" : @user shirt by @user @ Beyonce Formation World…",10
HBO in Joah BrownWe ️ John Snow#gameofthrones @ Abbott Kinney- Venice Beach,0
Great night last night with family #latepost #goodtimes #memories…,0
"Hey soul sister P.S: Yes, she is actually holding some…",3
"When you get to test out your new lens @ Modesto, California",10
Probably should have stopped after the 3rd blister.... : @user @ Hangar 18 Indoor Climbing Gyms,10
Sacramento was thank you 1025ksfm for having us back. #102live @user @user @user @user,4
Retweet if you want @user to #GetOnShimmur,7
Awesome night with amazing people! Thanks for making prom fun! ️ ️…,0
snaps.chats never fails to entertain me! Haha had a great spa day! Made me look hella young. …,2
"Couldn't ask for a better fishing partner #bestfriend travisbarden @ St Joe River, Avery",5
"@user Really don't need Intel, it's too obvious. They're smitten with each other. That's AMORE #ALDUB10thMonthsary",1
Still best friends @ University of San Diego,16
Yosemite ️ @ Yosemite National Park,0
My little Z. @ Lake Havasu,5
️ ️ ️ - Drinking a Knuckle Sandwich by @user @ Mid-City —,0
First Prom with my best friends ️ + @user <-(missing during…,0
Has such a fun adventure with my girl today! ️ @ Three Sisters…,0
Holy cow I need sun and a spray tan ASAP. : redwoodshugger @ Lithia Park,18
credit: @user @ Holy Names University,18
I'd cross any BRIDGE for someone as GOLDEN as you @ Golden Gate Bridge,5
#kuwtk @ Hide Away Cabin,2
Since I get to see him in a few days.... #flashback to when we saw the weeknd in Vegas @ MGM…,1
I was good on my own that's the way it was,15
Currently editing this session with @user from this morning (instead of watching GofT…,1
"My grandson, Drescen. . Little lefty! #grandson #19months #grandbabylove #boys…",8
@user & dirtmcgirt_tb first look! #meetthebaksas @user,5
So thankful for our beautiful moms #momsday @ Duke's Malibu,3
Happy Sunday Funday // Swimsuit: @user : @user @ Thompson Hotel,10
"Sister date. We rented a bike and a pair of roller blades, but it didn't turn out so well. @user",2
"""between sea and sky..."" ️ #paradisepier #disneyland #sundays @user",0
Found a bandit. ️ ️ ️#raccoon #graffiti #graffitiart #marinheadlands #spectacularskies…,0
#celebration of #success with #love after my #nlptraining #marlynmonroe @user Make it…,7
Thank you for the wonderful gifts .. Official Jadine USA ... much Love!!! ️ Godbless ...…,0
Fan-girling pt. 2 with @user #SOfluid sounds :') #westcoastweekender,0
These boys ️ #watchingit #scarymovie #stephenking #fuckingscary…,0
"One of our fav's now available on our website @ Corona, California",7
Teaching tomorrow- Monday 6pm-7:30pm @user This is the last chance to get into…,15
you gotta love LA! @ Temescal Canyon Trail,8
w/ my baddies @ Up2you Cafe II,3
"Day Two: ""The Grid"" #staytuned @ Koreatown, Los Angeles",6
Another successful day of tomfoolery with some of woes | : @user | #b2b #itsjustdifferent…,18
Sheenie @ American Junkie Newport Beach,0
Beautiful view with beautiful people ️ #highrollervegas #vegasnights @ High Roller Vegas,0
Bottom lashes are life! ️ #bottomlashes #makeup #makeupartist #mua #sdmakeupartist…,0
"Missed my best friend @ Spokane, Washington",1
Yo I used to be so excited to see Keni's 11:11 tweets,2
Phase 2 of the #redkenhaircolorauthority in Pleasanton!! ️ Official graduation tomorrow for…,0
"Can't forget my @user ""Chonchaaaaaaa"" so great meeting you, you had me cracking up. Ummm can…",2
"️ (@ Venice Beach in Venice, CA)",0
Good friends and good times at @user #twangsunday ️ ️ #musicianslife #tourkickoff @user,0
Last night at the @user party with @user & @user ️ love these…,0
Get out of our Caucasian house @ Bootsy Bellows,15
Carpenteria South of Santa Barbara. Water was so blue today,8
Never a bad day when you come here. @ Safeco Field,5
"@user LOL! This reminds me of a very drunk night walking bck home, getting hit by sprinkles and saying out loud “it’s raining”",2
"Had an amazing time at their wedding #legarcias #woodwedding #love @ Woodland, Washington",8
Our Criollo Old Fashioned. The best in town #burbank #northhollywood #studiocity #valleyvillage…,14
|| sad i couldn't be at Disneyland today ... #HappyBirthdayDisneyland @ Disneyland,8
This guy in #TroopBeverlyHillsUnauthorized though @user @ Rockwell Table & Stage,4
You know you've made it when you have one of these in your house @ The Butcher's Daughter Venice,7
I Love La ️ #bluesky @ Malibu Beach,0
"Friends since middle school I love my life so much because of the people in it, honestly. @user",8
"Another beachday sunday #surfingmama #mybaby ️ #moderndaybradybunch @ Sunset Beach, California",0
Friends who #workout together stay together #sundayfunday #pdx #portland(@ Müv Training),9
Beautiful day for a Mariners game ️ @ Mariners Diamond Club,12
Thank you #WanderlustFestival We found our True North Until next year. #IAmYoga #Wanderlust…,8
Discovery Park @ Discovery Park / Beach,7
She's musty . Lucky Strikin with @user fam! @ Lucky Strike,2
"""You are the architect of your own happiness."" Life is beautiful …",7
Drumming up courage to go into the freezing water #northwestisbest #summer #pnw #hoodcanal @user,6
"We went off the beaten path of house hunting...#selfie #trails #tboz #dwe #tlc @ Bell Canyon,…",2
So excited to be attending such a beautiful school thanks for one last photo shoot with my…,1
Be sure you get your 5 servings of fruits a day! #raspberriesrock #brothers ️ #ilovetheseboys @user,0
"#Vanilla #Meringues #FatFree @ Paso Robles, California",14
Nothing like a good MTB ride with a hangover lol jer_stagram in the heat lol jessharbour @user,6
#malemodel #chase olswang during a #photoshoot with @user #pattymo #pmp…,10
Such beauty brings the nature #MtRainier #Seattle #vacation #hiking #picoftheday @ Mount…,1
"Beautiful day in Huntington Beach ️ @ Huntington Beach, California",12
"Strawberry Smoothie was a hit. #seaworld @ SeaWorld of San Diego, California.",5
probably smiling at the wall @ My Humble Abode,7
Sunday vibes cred: @user @ Block Party Highland Park,18
"So happy to hang with you fave!!! ️ ️ ️ @ San Clemente, California",0
"Don't you just love ️ her at only 8 years old Ashley defeats the odds: 1 of 10,000 athletes…",0
Out with the family today. Damn my camera's amazing @ Famous Dave's…,16
love me anyways @ The Hollywood Sign,3
"We were going to have a ping-pong tournament, but I got bored, & decided to chill instead …",6
"Find your happiness @ Pismo State Beach, California",3
We are Infinite Light #infinite #light #chamber #infinity #mirror #mirrorgram #infinitymirror…,13
Twinning with my a1 sauce! #bbw #instagramers…,15
Blue Breeze Band playing at Polliwog Park. My neighborhood is cool. @ Polliwog Park,6
This handsome guy #aplacetolovedogs #barkbox #darlingweekend #dogsofinstagram #hhjasper…,1
"#sundayfunday #sunday #bdayweekend #ootd @ West Hollywood, California",9
#SUNDAYFUNDAY My cousin is flyer than yours!! @ Burger Bench,1
#everybodyin #hoodcanal #pnw #summer #northwestisbest #myown @ Hood Canal,6
Man in the Mirror #sunday #reflection #mirror #life #universe #journey #destiny #multiverse # ️…,0
Gotta catch them all @ The Pacific Ocean - Ocean Beach San Francisco,2
All green everything! #sixflags #summer #blaséontheoutsideblessedontheinside partygirlvampire…,18
Fun day watching Grace do her thing @ Shaver Lake,8
Getting my #niecelove! #aureliapearl #caedancetyler heartshark_ @ The Becerras,1
Tyler my @ Sea Air Park,13
Shoutout to my Evolution Family for giving me the inspiration to look like this Due to the…,16
️After A Long Day On Set...An Early Turkey Burger Home Made…,0
POP ART SHOW @user in Costa Mesa TONIGHT.…,7
@ Hills Above Sunset,1
#factsonly @ Paisley Park,15
#usa #LA #california #tanning @ City Of West Hollywood,11
Fun shoot yesterday with reallysortofamazing #downtownla #rooftops @ Downtown Los Angeles,10
Shake Shake...some old school @user #bestconcertever #Pitbull @ Sleep Train Amphitheatre,1
"for a moment you looked normal again little wooly mammoth @ Victoria, British Columbia",2
"my heart fell into my stomach ️ #tattoo by @user @ Los Angeles, California",0
"""@FemalePains: When your Pokemon Go vibrates but it's just another Rattata",2
Sent them to #campcolman today. Best of luck to the counselors. #ymcacamp #campcolman @ Tyee…,14
#soakbeachbash here @user with me @user #thank you all for coming out @ Agua…,9
"Mac and Me #80skid @ Palm Springs, California",2
#sunday snuggles #batpig #frenchie #frenchiesofinstagram #squishyfacecrew #dogdad #dog…,1
#BuiltByJimmy ATHLETE training sessions today at Kezar Stadium :) Let's GOOO!!! Online…,4
Always an intense climb; never not worth it. : @user #pnw #exploregon #upperleftusa…,10
"This one came to visit #sanfrancisco @ SF Bay, Golden Gate Bridge",11
"Nothing beats a slice of za, done the right way (east coast style ) @ Bronx Pizza Inc",19
Yesterday nights performance was special at the Love International Film Festival @ Wilshire…,7
These two...the bride and her mother. Completely gorgeous #PAGEBeauty team: @user,7
Today's happy place #sonoma #sonomacounty #mywherever #exploring #seetheworld…,5
"Holy shit LA you brought it last night what a dream!! thank you to the smell, everyone who…",4
"regrann from @user - 2nd day of @user here at ️Sunny Visalia, CA! Make sure…",12
Summertime#rural #rurallife #ruralamerica #nevada #lund #basinandrange #basin&range #usa #usa …,11
All of my favorite things in one day! #Starbucks #Starbs #Coffee #Kawfee #KawfeedMeMore #Trenta…,16
Tranquil moments @ Lemolo Lake Camping Ground,1
Sunday vibz. ...antisocialsocialclub #keltecksg12g #glock19 @ Jackson Arms Shooting Range,11
The ending is literally the best part #kahaiajustine babyrowena beach day! @ Scripps Pier,2
"Lions (not pictured) and tigers and bears, oh my! Spent the day at the #zoo with @user …",5
Sunday Funday at boilingcrab ️ We love it here! ️ #nofilter theboilingcrab #boilingcrab…,0
Another redwood forest to add to the list #sonoma #sonomacounty #redwoods…,19
I left my heart in San Fran @ Don Pistos,7
"JULY.17.2016 Happy 1st Birthday to my inaanak, Leah Pearl Rosiles …",3
Quality time with bessie #mrmrscbyahe @ Domaine Carneros Winery,5
".bluebottle bluebottle_sf great, smooth cup of #joe #coffee #coffeelover #sanfrancisco #usa @user",11
reppin my bestfriend in the state that shares a name with our favorite childhood artist @user,8
US loses 3-2. #daviscup #teamusa @ Davis cup,11
"I need to get out of the sun too much tan lol. #beachday @ Newport Beach, California",6
Introduced Paisley to Matt Kemp at the Padres game today @ Go Dodgers,8
#beachcruiser @ Mile Square Regional Park,6
"Welcome to the world baby B @ Palm Desert, California",3
#Bonecrushers Day 17 of the 22 day push-up challenge completed.22…,11
These guys! Pal fresh back from a month at camp. We missed you aidan_wasserman! @ Chili's…,6
"I'm all about days like this. ️ @ Oceanside, California",12
"What a beautiful #evo #mitsubishi #evox #evomr #evogsr @ Los Angeles, California",1
made it back to ca first stop: ocean. @ Davenport Beach,7
