text,label
@user The Liberals backed by the NDP corrupted Ontario's taxpayers with hedgefunders in Ontario and the USA. This is just the beginning of a process to expose these crimes and more is on the way.,0
@user @user You should investigate Antifa's connections to the Nazis.,0
@user @user this is all just another fraud put out by the democrats.this woman is lying to help her party.Nothing but a liberal nutjob who would say anything to try and keep the conservatives from having the majority on the SCOTUS.,1
@user Just focus on Price stats when he is behind the plate....😉,0
@user What the fuck game are you watching?,1
@user liberals have turned everything into a 3 ring circus.,0
@user @user Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are.,1
@user @user So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,0
@user   the U.S. is tying to increase the cost of drugs in Canada and Conservatives are helping him,0
@user @user @user @user So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.,1
@user Don’t worry your time will come play hard and listen the coach Frost he is a winner a championship coach🏈,0
@user @user Of course he is. He will be remembered for being the biggest hypocrite in history. They change the rules constantly. #GOPHypocrites,1
@user he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time,1
@user I'm telling yeah she is leading Steve on...   look howa she always likes all Steves tweets.    What a hooch,1
@user @user @user A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @user @user @user,0
@user You are an inspiration and fierce! #healthyliving,0
@user Yes. You are! 😄 And your passion for him is lovely...😊,0
@user This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,1
Impeach Trump and #MAGA,1
@user His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.,1
@user @user @user @user Antifa gets to stay on twitter but the proud boys are banned. Life isn't fair. Don't be a victim.,0
@user @user @user way more accurate than most theories.Most history ancient Egypt ect is all made up BS . It’s all been fabricated for us I don’t claim to know why.But if you start looking into history ect there’s no fucking proof of anything.Enjoy the show.Our consciousness is def changing #Doit,1
President Trump is fighting for the American worker and American Jobs! #MAGA,0
@user @user Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?,1
@user @user It's too had liberals are exempt from laws.,0
@user @user And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,0
@user @user A liter of filter semi-skimmed milk costs 85p per ltr retail in Tesco School children drink about 35 ltr of milk per annum That works out to £30 pa at retail prices - repeat RETAIL There are 1 million kids allowed school milk Parents are being ripped off to the tune of £10 mil,0
@user I don't believe she's even getting death threats. Conservatives don't roll that way. Plus her & her attorneys bankroll is Soros,1
@user @user An excuse for conservatives to do nothing.,0
Love our @user #MAGA 🇺🇸❤️,0
@user @user Brilliant effort great step count great that you are targeting more next week 👍,0
@user Pro rate them just as you are the beginning positions.,0
@user Yes Liberals vs progressives This should be a really dumb banter  Go,1
@user Bob is an old man living in the past. He has no idea what the working class has been through. Promises from both the Dems & Rep career politicians with their expensive law degrees and never worked a day in their lives. It took @user to finally listen and take action.,0
"#Tories #Labour #GE2017 #Conservatives Conservatives long-term approach has a number of advantages including the ability to work with our supply chain and landowners to build more homes.  🗨️ Paul Hackett, Chief Executive…",0
@user @user I hate @user so much now. They fucked up the whole franchise.,1
@user Crazy liberals,1
@user It seems that @user holds the whip hand when it comes to governing the @user and Brexit.,0
@user i feel attacked 😂,0
@user @user @user @user @user @user @user @user @user @user Already Following!! Fantastic MAGA Patriot!!! 🇺🇸❤️🇺🇸,0
@user @user So proud of the Harper govt for all the good they are doing for Cda today. Good & bad it’s nice to see the liberals give the conservatives mention.,0
@user @user Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,0
@user @user @user She is a role model Adam you are not!,0
1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence*,0
@user Graham you are on the wrong side of history.,0
@user @user I think Collins has maybe seen the light given the threats against her from Liberals lately.,0
@user @user You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.,1
"This Day in Liberal Judicial Activism—September 17""""  #TCOT #MAGA #RedNationRising""""",0
@user Nah I’m okay lol I’m going to watch On my block until a new season 😍,0
@user @user How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ?,1
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too,0
"@user There is no deal"""" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""""",0
@user Can we please now be honest with ourselves and acknowledge this trans stuff is a mental disorder? And NOT normal human behavior?,0
@user @user Son please don’t make me cry today because I never saw this shit,1
@user 1 & 7 blocking my way to hap'penis,0
.@USER absolutely right to not propose another referendum.  .@USER are not in power & we are not negotiating.   It’s for @user to make Brexit work; it belongs to them.  If they can’t do that then @user should call a General Election.  Labour are ready.,0
#MAGA Why she not being prosecuted?,0
@user @user @user Plus she is a REAL reporter and has the courage of a platoon of Marines.  SMH.,0
@user Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard,0
